date,distance_km,duration_min,pace_min_per_km,z1_min,z2_min,z3_min,z4_min,z5_min,low_intensity_pct,high_intensity_pct
2024-04-24,5.036701038813917,28.93821901679039,5.745470853597655,0.0,0.0,14.116666664679846,11.25,0.0,0.5565045991768274,0.4434954008231726
2024-04-25,5.084929197927215,28.24879721601804,5.555396371602024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02,5.629783300329699,36.78083053429921,6.533258665949932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-06,4.369011019857135,27.18320131699244,6.221820268579071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-09,1.5073085027946531,9.48401086529096,6.29201709385103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17,1.7699232870236743,10.014736984173457,5.6582887278772205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-19,0.5468667879014124,3.4071632007757824,6.230334838673758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,2.1778100207775295,12.486534078915914,5.733527699747624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05,2.298732124286736,12.117011215289434,5.271171480691414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,2.7656327206635725,15.44278648296992,5.58381681254648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08,2.3382354443469087,13.64933846592903,5.83745255377455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,5.512740630846242,35.21896368265152,6.388648775816826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,5.125533421474975,31.91292446653048,6.226264047527544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,3.0301241449206135,19.358029999335606,6.388527028433935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15,6.178700182426488,38.644519515832265,6.254473979130002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16,5.423082139400067,35.1995048503081,6.490682594418915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-17,6.022059212955899,36.8704560816288,6.122566181731567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-18,5.1465420100896155,32.00748571753502,6.219221693864631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-21,5.1456995128390846,33.00649551351865,6.41438456154772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-22,5.065141780764796,29.33652068177859,5.791845905120748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-23,4.430099315178813,32.886431668202086,7.423407316292791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26,4.788104087651581,30.841021231810252,6.441176020243293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,5.113408351783874,30.4602455496788,5.956935854546485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28,5.138860529551748,29.31295075217883,5.704173246892095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29,5.060540146024432,31.49313666621844,6.223275728967291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,5.096256131395411,29.63127223451932,5.81432162562951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,2.4226595947088536,15.01031213402748,6.195799098977983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03,5.123058334961471,32.846575917800266,6.41151706074557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,5.1212465697755105,30.832946050167084,6.020593937448055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05,6.079581405720584,34.077644034226736,5.60526157313419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,6.01349363039766,32.74142251610756,5.444659049874547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-08,5.1099254119367865,29.39310856461525,5.752160001387289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09,9.01439770026277,55.65939021706581,6.174499070020324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10,10.599692800247862,66.70320204893748,6.292937286576617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-13,2.7733865441721863,15.721328302224476,5.668639423977971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-14,11.733266286245929,70.14347160259882,5.9781709450183556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16,10.016270546189348,58.14998517036438,5.8055525659185925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-18,10.027500195808042,60.76408631602923,6.059744216353287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-20,2.271418250128627,18.09847481648127,7.967918200646835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-21,4.502716687519845,31.899781531095503,7.084563330291678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-22,12.344728115586552,75.48569038510323,6.1148119001336605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-24,9.00827160804881,57.89973101417224,6.427396234638324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-25,10.508007442275458,62.38487333059311,5.936888955712803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,14.02389920140516,80.47578798135122,5.738474501676948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-29,6.01566653079463,40.270456951856616,6.694263511068848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-30,10.012894068539053,57.83499289949735,5.776051609416045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02,10.016490170533531,65.73403966625531,6.562582156735044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04,3.003007047396839,18.437610733509064,6.1397161053923375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05,3.0110068765194926,19.3201342523098,6.416502865859438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-06,10.06428855813968,59.533360534906386,5.915307395151907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07,6.045284613051922,35.94461586674054,5.945893066661445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09,9.009179122142903,52.74548485279083,5.854638268113921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11,10.155902997016907,54.87245234847069,5.403010679068948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-13,12.561634261524746,74.53929463028908,5.93388512023446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14,8.000400883708615,47.47606728275617,5.93421104427813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,10.029243368374152,59.31990918318431,5.914694359720249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-17,11.027495583334009,63.03015048503876,5.71572665876167,0.0,0.0,25.941588521003723,24.15,0.0,0.5178831274261995,0.4821168725738005
2024-10-19,13.01004997912304,73.78638553222021,5.671491320219653,0.0,0.0,27.56718942920367,36.88333333333333,0.0,0.4277263899126599,0.57227361008734
2024-10-22,7.104070771011533,45.637572503089906,6.424143842895821,0.0,0.0,35.7144630809625,0.0,0.0,1.0,0.0
2024-10-23,12.281140871069484,77.26909910440445,6.291687386016898,0.0,28.20613567431768,18.033333333333335,0.0,0.0,1.0,0.0
2024-10-25,10.048952289019246,57.500236382087074,5.72201307442957,0.0,0.0,42.81666666666666,0.0,0.0,1.0,0.0
2024-10-26,10.005524944713343,65.42377597093582,6.538764965600732,0.0,50.46863739689191,0.0,0.0,0.0,1.0,0.0
2024-10-28,7.353866711979267,47.32423083583514,6.435285366097966,0.0,0.0,14.25,23.116141190131504,0.0,0.381361295176058,0.618638704823942
2024-10-30,6.2203098198002795,41.15847468177478,6.616788532101812,0.0,0.0,34.98431010444959,0.0,0.0,1.0,0.0
2024-10-31,10.877534964165106,64.32096251447996,5.913192899529038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03,10.0227844807012,48.64092656771342,4.8530352679309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,4.741241483167745,32.38642861843109,6.830790781994273,0.0,22.933333333333337,0.0,0.0,0.0,1.0,0.0
2024-11-05,4.203008925797596,27.59563378294309,6.565685267419774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05,5.010558773503771,32.36883048415184,6.460123899817475,0.0,27.83125,0.0,0.0,0.0,1.0,0.0
2024-11-07,10.02903563275983,58.33912403384844,5.817022311026972,0.0,0.0,49.783720890680954,0.0,0.0,1.0,0.0
2024-11-08,5.713634872156689,35.846754135688144,6.27389655407877,0.0,34.366593722502394,0.0,0.0,0.0,1.0,0.0
2024-11-09,10.715936751526884,65.35255854725838,6.098632351291779,0.0,0.0,53.466511591275534,0.0,0.0,1.0,0.0
2024-11-11,11.00906477947064,61.79303150375684,5.612922872339398,0.0,0.0,40.76768942077955,0.0,0.0,1.0,0.0
2024-11-13,11.148812750703147,70.62406674822172,6.334671532066722,0.0,54.96874453226725,0.0,0.0,0.0,1.0,0.0
2024-11-14,5.41464631563869,35.18962526718776,6.4989702403188145,0.0,34.10884101986885,0.0,0.0,0.0,1.0,0.0
2024-11-14,5.719130103450346,37.75843972762426,6.602129877207134,0.0,32.38125,0.0,0.0,0.0,1.0,0.0
2024-11-15,5.682775282842351,37.28605878353119,6.561241106278945,0.0,27.4731618642807,0.0,0.0,0.0,1.0,0.0
2024-11-15,11.044360869626765,62.2284628490607,5.634410499949887,0.0,0.0,48.712500000000006,0.0,0.0,1.0,0.0
2024-11-18,10.011298780485989,61.49080136815707,6.142140267356207,0.0,0.0,48.13329748312633,0.0,0.0,1.0,0.0
2024-11-18,10.008523036391477,60.44727334976197,6.039579779151504,0.0,0.0,29.9,0.0,0.0,1.0,0.0
2024-11-24,5.012198213116891,31.884499965111413,6.361380498015796,0.0,0.0,23.95,0.0,0.0,1.0,0.0
2024-11-29,5.004963218351068,28.083669702212017,5.6111640539617085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30,3.0137433488997627,17.2205590347449,5.714009801475519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,5.024347757249606,33.72051528294881,6.711421444563356,0.0,0.0,24.74367776711782,0.0,0.0,1.0,0.0
2024-12-03,5.435682850161419,36.24232003092766,6.667482454361994,0.0,0.0,32.93956543803215,0.0,0.0,1.0,0.0
2024-12-04,10.74034094689684,60.14123976826668,5.599565234066711,0.0,22.633333335320156,0.0,0.0,0.0,1.0,0.0
2024-12-06,0.5926580532464087,3.5818893373012544,6.043770632459484,2.985416666666667,1.1166666666666665,0.0,0.0,0.0,1.0,0.0
2024-12-06,5.083477607004509,32.785220950841904,6.449368618377947,0.0,16.90833278298378,0.0,0.0,0.0,1.0,0.0
2025-01-05,7.257321844803292,45.54436968564987,6.275644192115106,0.0,0.0,0.0,27.3,0.0,0.0,1.0
2025-01-06,2.033794494577829,14.43067839940389,7.095445699099201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-08,2.2004646556163205,13.930245816707613,6.330592850538623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-09,5.481251581595279,34.09003326892853,6.21938853954353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-11,5.012888441684656,30.073491299152373,5.999234104049945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-14,5.533413587374855,33.731517899036405,6.095969037268224,0.0,0.0,27.984564725557963,0.0,0.0,1.0,0.0
2025-01-15,6.379006709416877,37.23789796829224,5.837569964195297,0.0,0.0,0.0,25.13125,0.0,0.0,1.0
2025-01-19,2.8552467857155337,16.922322750091553,5.926746099409676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-20,5.441693398016767,30.703570999701817,5.642282420926504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,9.018665866780312,53.01083703438441,5.877902321411694,0.0,0.0,40.56875000198682,0.0,0.0,1.0,0.0
2025-01-26,11.857005162060696,72.81703956723213,6.14126742562511,0.0,0.0,63.10616741776467,0.0,0.0,1.0,0.0
2025-01-28,6.03296994429499,34.606520265340805,5.736232831404385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-30,10.026184108841392,57.804052672783534,5.7653093186080815,0.0,0.0,0.0,23.68294866879781,0.0,0.0,1.0
2025-02-01,3.627591863947753,22.87460310459137,6.305726763787014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-02,3.74567332208414,22.78570108215014,6.083205640974554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,9.685271939830283,57.16075604756673,5.901822520077672,0.0,0.0,27.927083335320155,0.0,0.0,1.0,0.0
2025-02-06,10.216839792671406,63.23743951718013,6.189530304912942,0.0,36.983333333333334,0.0,24.51666638851166,0.0,0.6013550162699715,0.3986449837300285
2025-02-09,5.597654179514793,34.37802401781082,6.141505515582016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,11.123836378601682,64.6492670516173,5.811777956027794,0.0,0.0,46.775,0.0,0.0,1.0,0.0
2025-02-13,10.31154368333002,65.74317185084026,6.375686693460149,0.0,23.6,24.717505383491517,0.0,0.0,1.0,0.0
2025-02-15,10.014144489029064,54.26311313311259,5.418646914128334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-18,10.06566163061764,57.62652821739515,5.72506113677687,0.0,0.0,39.01874999801318,0.0,0.0,1.0,0.0
2025-02-19,8.008692334703456,49.080287583669026,6.128377209721637,0.0,0.0,40.76659854451815,0.0,0.0,1.0,0.0
2025-02-22,3.4367836695271543,19.80221294760704,5.761844460326914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,11.661240865635053,64.65341459910074,5.544299731397395,0.0,0.0,0.0,52.699939370155334,0.0,0.0,1.0
2025-02-24,11.01301568445284,64.57092946569125,5.863146963174359,0.0,0.0,33.37708333532016,23.349608854452768,0.0,0.5883840930414344,0.4116159069585657
2025-02-27,10.006885192752575,59.49934592843056,5.945840766867455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-01,15.010375173226782,84.05876974860827,5.600044554418566,0.0,0.0,30.604166666666668,0.0,0.0,1.0,0.0
2025-03-03,8.584758330475031,55.13057865103086,6.421913876750943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09,21.196700188393,112.88014351526895,5.325363972316806,0.0,0.0,66.34374600450198,27.064588473240537,0.0,0.7102551006335572,0.2897448993664428
2025-03-11,4.505202478914542,31.720544733603795,7.040869945815701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-13,5.223375353469286,32.75175138314565,6.2702274232297786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-17,10.007740735217464,59.11479025085767,5.906906645056401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-20,9.214630284203215,56.68968173265457,6.152138499776662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22,14.011124529042142,89.81299726764361,6.410120549673224,0.0,0.0,60.249929898977285,0.0,0.0,1.0,0.0
2025-03-24,10.239884214304716,62.14954529802005,6.069360160459585,0.0,0.0,21.116666668653487,24.756872103611627,0.0,0.4603234726120694,0.5396765273879306
2025-03-26,9.233762582111146,61.71063723564148,6.683151823201022,0.0,0.0,29.933287250995637,0.0,0.0,1.0,0.0
2025-03-29,5.666341621837304,36.95938048362732,6.522617757671181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-06,5.690780108108651,33.37765425046285,5.865215948671757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-07,2.038576665615316,11.942939599355062,5.8584696866184585,0.0,0.0,8.422916668653487,0.0999999980131785,0.0,0.9882669276347286,0.0117330723652714
2025-04-07,7.765097204385172,46.69616264899572,6.013596664652834,0.0,0.75,8.61666665871938,20.333333337306986,16.25000000397366,0.2038447586228373,0.7961552413771628
2025-04-09,10.014213028962525,62.07301824490229,6.198491890014554,0.35,10.979166666666666,50.05288758675258,0.0,0.0,1.0,0.0
2025-04-11,13.286506031237025,80.34309277733168,6.046969202320185,4.366666666666666,40.77571237683296,43.17918264667193,4.616666668653487,0.1,0.949303993080538,0.050696006919462
2025-04-15,10.024652910838435,60.363050466775896,6.0214603940564055,0.0,1.0333333333333334,0.9833333333333336,53.066674800713855,0.0,0.036611189752548,0.963388810247452
2025-04-16,2.0325797633720244,12.405967034896214,6.1035572913088885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16,8.409871041019253,49.85901886622111,5.928630608368798,0.0,0.0,28.366666666666667,0.0,0.0,1.0,0.0
2025-04-18,13.5472175796479,85.24511831800143,6.292444763422557,10.52708333134651,4.185416668653487,24.037488410870235,45.28536353111267,0.0,0.4611153224850275,0.5388846775149725
2025-04-21,9.1043610962471,60.053031067053475,6.596073072256314,0.6166666666666666,30.408333333333335,0.0,0.0,0.0,1.0,0.0
2025-04-22,8.853366861384638,57.32823685010274,6.475303435142728,13.416666666666668,13.247916668653488,4.216666666666667,21.083333333333336,0.0,0.5942749468943964,0.4057250531056036
2025-04-26,14.522137733538544,90.38668826818466,6.224062181936112,2.233333333333334,19.36666667262714,60.66041258176169,0.0,0.0,1.0,0.0
2025-04-29,2.0333100779620223,12.467781750361125,6.13176607222521,0.0,0.0,0.0,8.43541667064031,0.0,0.0,1.0
2025-04-29,6.47655198216141,37.887580849726994,5.849961670049444,0.0,0.0,34.75208333532016,0.0,0.0,1.0,0.0
2025-05-01,8.054210547027354,49.92608245015144,6.198755565010421,0.0,0.0,31.738258806864422,11.285416666666666,0.0,0.7376928739245059,0.2623071260754942
2025-05-04,21.150356901044027,131.72133448521296,6.227853983812014,14.74791666865351,15.20624999801318,0.0,97.22083018422128,23.80208061536153,0.1984020830802136,0.8015979169197863
2025-05-09,9.002770450163325,58.84012766679128,6.5357800682037634,0.0,0.0,0.0,47.391666666666666,0.0,0.0,1.0
2025-05-11,6.018114602565304,33.50343336661657,5.567097933351962,0.0,0.0,0.1833333333333333,26.122916666666665,7.966581267118454,0.0053492322214191,0.9946507677785807
2025-05-12,6.60040411370937,41.07588583628337,6.223238021285196,0.0,0.0,16.681280153989793,22.381958053509393,0.0,0.4270327018303207,0.5729672981696793
2025-05-15,11.01692324698044,66.9935021519661,6.0809629558169,4.1,22.43333333134651,42.13700885176659,0.1666666686534881,0.0,0.9975788217496144,0.0024211782503854
2025-05-16,6.015422288634609,33.54052799940109,5.575756179706908,0.0,0.0,3.1229166666666663,25.14166394472122,0.0,0.1104886964219958,0.8895113035780042
2025-05-18,10.223504366151989,51.265584482749304,5.014482573361006,12.631250000000009,0.0,0.0,0.0,0.0,1.0,0.0
2025-05-21,6.000947492721881,36.0097850839297,6.000683246704522,0.0,0.0,32.53546069860459,0.0,0.0,1.0,0.0
2025-05-22,14.010029760933138,83.38463026285172,5.951781094382049,0.0,0.3666666666666666,46.543406277894995,42.56875,0.1166666666666666,0.5235762776464896,0.4764237223535104
2025-05-24,5.016955843623677,33.268671383460365,6.6312466006140625,0.0,15.043750001986822,0.0,0.0,0.0,1.0,0.0
2025-05-26,9.014332036232195,60.30687013069789,6.6901096929090835,22.602083333333333,10.14165606498718,18.581249999999997,2.466666666666667,0.0,0.9541440653233166,0.0458559346766832
2025-05-27,6.814763664701022,45.066834449768066,6.613117734838607,0.0,0.0,37.61028308471044,0.0,0.0,1.0,0.0
2025-05-30,16.550329193038706,135.01426234642665,8.157799205783501,0.3145833373069763,31.303867071866993,23.16250000000001,80.92919926246006,0.25,0.4029191681641931,0.5970808318358068
2025-06-02,1.8407312905220312,11.881506983439127,6.45477536271442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,7.459703442358411,43.96441933314006,5.893588086021896,0.0,0.0,34.18399243156115,0.0,0.0,1.0,0.0
2025-06-04,5.0121577964187125,31.374441850185395,6.259667617129505,21.631083009640385,15.764583333333334,8.650000001986824,0.0,0.0,1.0,0.0
2025-06-06,10.737025914386766,60.315586334466936,5.617531969783999,0.15,19.53532569805781,20.716666666666665,0.0,0.0,1.0,0.0
2025-06-09,5.873469687159334,48.056486449639,8.18195870742311,20.50828211108843,17.460416666666667,0.0,0.0,0.0,1.0,0.0
2025-06-10,1.7435163553104032,11.261794567108154,6.459242285170984,0.0,6.933333333333333,0.1333333333333333,0.0,0.0,1.0,0.0
2025-06-10,7.054001518413741,41.21842539906502,5.843268574789584,0.0,0.0,23.19588045477867,0.0,0.0,1.0,0.0
2025-06-14,6.118047425653882,38.60818635026614,6.310540547360956,0.0,0.0,28.49999999801318,0.0,0.0,1.0,0.0
2025-06-15,13.015753963718124,77.34510416388511,5.942422112425245,6.079166666666666,22.879162832101187,50.96042055885,10.183333333333334,0.0,0.8869800458536785,0.1130199541463214
2025-06-17,1.8355095016434788,12.145004000266391,6.616693615256144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-17,5.079702380292475,31.539191317558288,6.208865983944191,0.0,19.19166666865349,0.0,0.0,0.0,1.0,0.0
2025-06-17,2.0103448085542768,12.405498415231705,6.170831174057658,0.0,0.0,12.366666666666667,0.0,0.0,1.0,0.0
2025-06-20,15.07393019535388,124.82235756516457,8.280677696360675,5.5,68.83332954446475,4.116666666666666,20.433333333333337,0.0,0.7933591695641165,0.2066408304358835
2025-06-22,6.111671890987349,38.94891914725304,6.37287469647864,0.0,0.0,34.18746205170949,0.0,0.0,1.0,0.0
2025-06-24,8.41363366200868,52.38506158391635,6.22621137172377,4.25,19.418658626079555,31.62916666865349,0.0,0.0,1.0,0.0
2025-06-26,7.016224620368333,44.68662316799164,6.36904112765502,0.0,0.0,0.0,22.185181711117423,0.0,0.0,1.0
2025-06-28,6.053464345938526,36.93130741516749,6.1008548666758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-29,7.004927020467818,38.871908400456114,5.549223894392562,0.0,0.0,0.0,27.524855997165044,0.0,0.0,1.0
2025-06-30,2.5978236703619535,16.415816050767898,6.319064776432917,8.814583333333331,9.333333333333334,0.1,0.0,0.0,1.0,0.0
2025-07-02,5.016811390719205,28.5108938674132,5.683070709047707,0.0,0.0,0.0,7.902083333333334,0.0,0.0,1.0
2025-07-04,16.006860932724734,90.71989869276682,5.667563370110708,1.616666660706202,7.649999999999997,57.864000298579555,42.98958333333335,0.0,0.6096123717563439,0.3903876282436561
2025-07-07,8.010855565213832,52.34888529976209,6.5347433708679965,1.2666666666666666,12.037499999999998,39.87497997085253,0.0,0.0,1.0,0.0
2025-07-09,10.0078665940411,58.35393388271332,5.83080652948137,0.0,0.0,19.854166666666668,31.416666666666668,0.0,0.3872409589597724,0.6127590410402275
2025-07-12,10.020760036856942,66.53585300246874,6.639801048797295,0.0,0.0,18.00622679789861,48.53333333333333,0.0,0.2706093452133741,0.7293906547866259
2025-07-14,5.059333853778429,33.32589070002238,6.587011583577119,22.199849295616147,0.0,10.416666666666666,0.0,0.0,1.0,0.0
2025-07-15,5.04838078364078,32.00169999996821,6.339002815253032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17,8.061546906304766,47.530062200625736,5.895898486114802,28.93541642824809,0.0,0.0,0.0,0.0,1.0,0.0
